Folder,Genre,acousticness,danceability,energy,instrumentalness,liveness,speechiness,tempo,valence,artist_name,track_title,Track ID
040,Folk,0.9927366351000001,0.3732406777,0.3015678926,0.9475828839,0.1612127732,0.057055912699999996,100.388,0.097241274,Big Blood,Waiting Is ...,40236
040,Folk,0.9913538048,0.5450233441,0.23308090059999997,2.9e-09,0.1613384314,0.8466181940999999,151.22,0.4773435207,Big Blood,Moo-Hoo,40237
040,Folk,0.9565345852,0.20407303059999998,0.0349508807,0.9154619762,0.08643987619999999,0.036257226000000004,41.546,0.0384640725,Big Blood,AIRAID AIR RAID,40238
040,Folk,0.7718648154000001,0.4163870496,0.3360001722,0.9292622675,0.104841324,0.0255693066,94.555,0.3786080879,Big Blood,She-Wander(er),40239
040,Folk,0.7095431002,0.3965799881,0.33986615159999994,0.908586248,0.3184973093,0.0293258347,72.957,0.1111440115,Big Blood,Creepin' Crazy Time,40240
040,Folk,0.9902932728,0.321279611,0.3465112739,0.9332840179,0.12040746460000001,0.0324826971,100.624,0.18624647809999997,Big Blood,Reverse Hymnal,40241
040,Folk,0.8542175545999999,0.44023815759999996,0.5371723468,0.9882278374,0.1487384245,0.027336472599999998,94.908,0.1417613293,Big Blood,Song for RO-HE-GE,40242
040,Folk,0.9194794363,0.3944392653,0.2648927991,0.7809890015000001,0.18009487010000003,0.029591150400000002,67.372,0.2685302973,Big Blood,Coming Home Pt. III,40243
040,Folk,0.6885884784999999,0.45077322200000003,0.4459863125,0.9795442351000001,0.1787717149,0.0274610799,89.999,0.2495380505,Big Blood,... Is All We Have,40244
040,Folk,0.9357661559,0.3651485354,0.3471217365,0.8960188279000001,0.1149685578,0.0313383026,159.749,0.4383158206,Big Blood,Ringers in the Fold,40245
040,Instrumental,,,,,,,,,Maps & Transit,Ponds,40250
040,Experimental,,,,,,,,,Richard Garet,Light Field (excerpt),40509
040,Hip-Hop,0.5626280539999999,0.8048589551,0.45124450759999996,0.012922930800000001,0.1068624394,0.0366298049,91.839,0.33721838719999997,Duke Hugh,sweet and lowdown,40525
040,Hip-Hop,,,,,,,,,uiutna,kiss of halloween,40541
040,Hip-Hop,,,,,,,,,uiutna,kiss of halloween instrumental,40542
040,Experimental,,,,,,,,,Honey Trappists,How Interesting! How Bizarre!,40598
040,Instrumental,0.9076039004,0.3228903057,0.5159469525,0.9644496585,0.120774869,0.0970481661,132.37,0.2927342428,Albert Glasser,A Boat in the Fog and a Battle,40654
040,Instrumental,0.8145523213,0.3843674479,0.2071637889,0.9351741613,0.1115296443,0.08521078039999999,124.623,0.1430256655,Albert Glasser,The Dragon,40655
040,Instrumental,0.6878153242,0.2511760543,0.28651999170000003,0.9611485358,0.0874375591,0.0509849913,129.959,0.07824088400000001,Albert Glasser,Into The Sewers,40656
040,Instrumental,0.9469232859000001,0.26228932,0.37600720090000006,0.9562693575,0.30130327879999996,0.12030461320000001,107.134,0.10895320539999999,Albert Glasser,Opium,40657
040,Instrumental,0.9559980743000001,0.5675764975,0.1280389441,0.936867483,0.1463175001,0.09896337599999999,121.784,0.3914664944,Albert Glasser,The Auction 1,40658
040,Instrumental,0.6804082164,0.6099640389000001,0.6455955012,0.9383815467000001,0.6289426807999999,0.0992429866,137.873,0.7366611136,Albert Glasser,The Auction 2,40659
040,Instrumental,0.9879282497,0.3097081564,0.8182571635,0.9653990593,0.4039992675,0.5612139046,54.65,0.0665684246,Albert Glasser,Pursuit,40660
040,Electronic,,,,,,,,,Str8 Sounds,Interloper,40683
040,Electronic,,,,,,,,,Str8 Sounds,It's My Life Welcome To It,40725
040,Electronic,0.0063307381,0.5081682444,0.5688285746,0.8592182956000001,0.13894964880000002,0.0313860515,86.958,0.44851279310000003,Fancy Mike,Death Proof,40842
040,Electronic,0.00022957919999999998,0.454331274,0.9303121970999999,0.7590360726000001,0.09168693630000001,0.0363138127,103.943,0.13498545539999998,Fancy Mike,Sunshine,40843
040,Electronic,0.0171482816,0.5055229041,0.8897306993999999,0.8303933369,0.09299764320000001,0.0660197587,165.985,0.3400254495,Raw Stiles,E.M.F.H.,40844
040,Electronic,0.0193076968,0.6725667647,0.7152350308,0.8951530487999999,0.0840662189,0.2379281908,200.007,0.6230995040999999,Raw Stiles,Rouge,40845
040,Electronic,,,,,,,,,Str8 Sounds,Moving Toward You,40851
040,Rock,0.8624347617,0.5567891115,0.3708488379,0.9416734147,0.0700518218,0.024756342599999998,82.501,0.31003087809999996,James Beaudreau,The Devil is a Sad Spirit,40903
040,Experimental,,,,,,,,,Mopno,Safe And Sound,40908
040,Experimental,,,,,,,,,Mopno,Adele,40909
040,Rock,,,,,,,,,The Sights,Not As Pretty,40938
040,Rock,0.9468655684999999,0.40647902840000005,0.6317436913000001,0.8122680181999999,0.1880545225,0.06395243889999999,111.549,0.46959437340000004,The Sights,Maria (and) Could Not Call It Love (and) How Do You Sleep,40940
040,Rock,0.543580508,0.5866045143999999,0.4323552126,0.29196066940000004,0.1120059001,0.0336777623,165.035,0.7064090843,Kristin Hersh,Crooked,40984
040,Rock,0.0888805407,0.546760975,0.7207124829000001,0.0690339426,0.13530921529999998,0.06978300309999999,127.153,0.36236437909999997,Xiu Xiu,Chocolate Makes You Happy,40985
040,Rock,0.5419482114999999,0.40020828229999994,0.8875255606999999,0.6158625286,0.12918932630000002,0.056461976799999994,172.491,0.187589107,The Corin Tucker Band,Doubt,40986
041,International,,,,,,,,,Unity Vibration,Au royaume de la money,41018
041,International,,,,,,,,,Bankil,Manifesto,41019
041,International,,,,,,,,,Garage firm,Digital system,41020
041,Experimental,,,,,,,,,Gouffre d un pôle à l autre,RELAX,41054
041,Rock,0.876357522,0.5241689487,0.8631456461,0.9711347229,0.1656350228,0.0303462998,114.847,0.47485941270000004,Johnny Hawaii,The Lonely Smurfer,41095
041,Electronic,,,,,,,,,Str8 Sounds,Anti War Mindbot,41147
041,Folk,0.9877162618,0.0915928646,0.3230507562,0.9710120506000001,0.1499784692,0.0415250353,161.277,0.14213860050000002,Weyes Blood,Candyboy,41191
041,Folk,0.8898956258,0.055071250999999995,0.2154615972,0.961948895,0.2128001772,0.045891427400000004,204.093,0.1183000365,Weyes Blood,Storms That Breed,41192
041,Folk,0.9907237212000001,0.1604184678,0.4483669975,0.7972471083,0.3743049506,0.0350091287,84.969,0.3044890724,Funny Cry Happy,Mercury Spring,41310
041,Pop,,,,,,,,,Phemale,CREEPEOPLE,41381
041,Pop,0.9604922120999999,0.6599616386,0.1043059015,0.0563258369,0.10885789480000001,0.0465847821,121.916,0.0615553929,Fabryka,Dismissal,41568
041,Folk,,,,,,,,,Simone Cicconi,UnDaTheC acoustic version,41570
041,Instrumental,,,,,,,,,Janne Hanhisuanto,Autumn,41573
041,Experimental,,,,,,,,,Duncan Cameron,Side A Journey,41605
041,Experimental,,,,,,,,,As Seen On TV,ABBA,41709
041,Experimental,,,,,,,,,As Seen On TV,Radiohead,41714
041,Rock,0.6272640325,0.4181550847,0.1862249128,0.8003426081,0.0727534546,0.029846436,97.361,0.0899352206,Raden Anom Prakoso,Flashback Documentary of Indonesian Independence Hegemony,41812
041,Pop,,,,,,,,,Phemale,A SAD KID,41819
041,Pop,,,,,,,,,Phemale,THE FASTEST CAR,41820
041,Pop,,,,,,,,,Phemale,THE DEADLIEST CAR (HAUNTED),41825
041,Rock,0.7629396242,0.25782463920000004,0.34262364590000005,0.9463398723,0.11158828330000001,0.0458894408,136.539,0.0987233775,Ga'an,Chasmaeon,41961
041,Rock,0.826641904,0.22131087789999998,0.5963020997999999,0.9720959842,0.0912110433,0.0357704925,138.771,0.19825548440000001,Ga'an,Living Tribunal,41962
041,Rock,0.7139841420999999,0.24151502730000002,0.6431730125,0.9242511337999999,0.11879473550000001,0.0358373604,152.569,0.1913906416,Ga'an,Servant Eye,41965
041,Instrumental,0.6969500726000001,0.3429273214,0.9831930307,0.012238064199999999,0.11895641650000001,0.054624097,91.594,0.46411915810000004,Juanita y los Feos,El Agujero,41971
041,Instrumental,,,,,,,,,Childs,...,41983
042,International,,,,,,,,,Caballo and the Mothafu Kings,Skango - Volfoniq rmx (Canada),42014
042,International,,,,,,,,,Dub One!,Them never love the flowers - Jambassa rmx by Dub One! (Germany),42016
042,International,,,,,,,,,Dub Riots,There is a tower on that hill (Greece),42017
042,Electronic,0.0501347764,0.8071843826,0.5178546653,0.923303295,0.11831620300000001,0.0500331406,135.99,0.3500980178,Electronischebasisgeluide,La boite a track (Spain),42018
042,Electronic,0.09774381539999999,0.8304049598000001,0.6534367239,0.8805462726000001,0.11472859980000001,0.0593862758,150.97,0.9639614868999999,Hot Fire,Them Never Love No Bans - DnB Mix (Germany),42019
042,International,,,,,,,,,Jah Henchman,Real Avatar  (Jamaica),42020
042,International,,,,,,,,,Lowknee,No Banned Dubs  (Greece),42023
042,International,,,,,,,,,Money Pallet,Live much longer (Jamaica),42025
042,International,,,,,,,,,Tony Dubshot,Drumsong Riddim - dubshot's boombastic redub (Lowlands),42029
042,International,,,,,,,,,Triple D,Live to Raze again (Jamaica),42030
042,International,,,,,,,,,Uffe,Henri Martin Affair  (Sweden),42031
042,Hip-Hop,0.2284971882,0.6510358514,0.6027536872,0.8959156776999999,0.1182719984,0.17157581789999998,113.962,0.6431368151,Coolzey,Enjoy Your Holiday,42040
042,Rock,0.0001451577,0.3518719075,0.9448941178,0.1981029202,0.0998492728,0.0811447599,230.087,0.2422254212,NanowaR Of Steel,NanowaR,42044
042,Hip-Hop,0.6543450318999999,0.7620020631000001,0.9557567683,0.9306630375,0.0688402499,0.35975188840000005,59.008,0.29853709920000004,The Insider,The Great Break-off,42045
042,Hip-Hop,0.9207811520999999,0.39809047280000004,0.7682946831,0.7322930995,0.1764804209,0.2440092771,188.328,0.5162531206000001,Dead Poets,Bottles of Reason,42046
042,Pop,0.7110643506000001,0.5655736615,0.7635869701000001,0.2369475553,0.1152695991,0.0332626778,164.019,0.8520872815,Pinkle,Fractals,42048
042,Experimental,,,,,,,,,The HATE Noise and Anonymous,Heavy Metal Attack Part 2,42119
042,Experimental,,,,,,,,,The HATE Noise and Anonymous,Too Far,42126
042,Experimental,0.9517585595999999,0.6348614888,0.21389193280000002,0.3551971225,0.1275200594,0.0726271501,128.053,0.9060783090000001,Colin Shaddick & Roger Nicholls,Full-A-Blues,42129
042,Experimental,0.9827480206999999,0.4690901175,0.1245917162,0.5492629856,0.33723815189999995,0.10764689050000001,180.963,0.6900313238,Colin Shaddick & Roger Nicholls,E Boogie,42135
042,Experimental,0.9957964501000001,0.42676056619999997,0.1290469812,0.9704766606999999,0.0725526174,0.032322361,80.702,0.5580060142000001,Colin Shaddick & Roger Nicholls,Capture My Soul,42138
042,Experimental,0.8240460139,0.8894681606,0.7498770424,0.2231376724,0.27721160710000003,0.115484646,120.887,0.2752638268,Colin Shaddick & Roger Nicholls,Bebop Rain,42139
042,Experimental,0.9944036748,0.469489086,0.21518129379999998,0.2550570045,0.3163785819,0.04652762690000001,80.87,0.0892205082,Colin Shaddick & Roger Nicholls,Smoke In The Blues Bar,42141
042,Experimental,0.9741647164,0.6129344625,0.19314899530000001,0.239608181,0.12045399970000001,0.0431123629,106.959,0.8510796775,Colin Shaddick & Roger Nicholls,Blues For Brownie,42146
042,International,0.9842554941,0.6735699511,0.35595669090000004,0.9485504533,0.1270854284,0.0735148583,167.192,0.7699140140999999,Zlatne Uste Balkan Brass Band,Lacin Cocek,42234
042,International,0.9825448405,0.5619674745000001,0.1597699501,3.17905e-05,0.1439858877,0.9592218834,200.26,0.5727350340999999,Zlatne Uste Balkan Brass Band,[interview],42235
042,International,0.9903579343000001,0.5109968224,0.2284028391,0.94282797,0.11668777849999999,0.1181506623,87.11,0.4634880911,Zlatne Uste Balkan Brass Band,Kozarica Kolo,42236
042,International,0.9926888465000001,0.6148882335,0.1851595493,0.9611255518,0.11943723740000001,0.0750089009,133.655,0.6964324769,Zlatne Uste Balkan Brass Band,Srebrin,42238
042,International,0.9858623828,0.6448216385,0.4400376707,0.9309926839,0.1409374612,0.0854417844,142.954,0.8573955005,Zlatne Uste Balkan Brass Band,Vranski Cocek,42240
042,International,0.9714576694,0.47873529369999995,0.33768484990000003,0.9406943243000001,0.1075010136,0.0510918266,189.484,0.6018614401,Zlatne Uste Balkan Brass Band,Boki Trinaest,42241
042,International,0.9931598886,0.4883654107,0.38526381950000005,0.9002560253,0.110445115,0.0473581871,166.33,0.5341265268,Zlatne Uste Balkan Brass Band,Prodzo Selo,42243
042,International,0.9887354194,0.4865190111,0.3983332732,0.9344993854000001,0.1319682925,0.0721324857,204.952,0.9337836931,Zlatne Uste Balkan Brass Band,Michael's Ruchenitsa,42245
042,International,0.9895070522,0.4289146407,0.4616222539,0.8978175786,0.10989710009999999,0.043015476399999995,176.833,0.8653356902,Zlatne Uste Balkan Brass Band,Cororo,42247
042,Rock,0.9582753437999999,0.1716914514,0.1315054709,0.95266944,0.3586210286,0.0436211,131.543,0.0355624237,Lockerbie,Sumar (intro),42310
042,Electronic,0.3109386924,0.8196989876999999,0.5296297687,0.9096362406999999,0.1117107552,0.10447832119999999,115.047,0.5653674285,Broke For Free,Only Instrumental,42372
042,Electronic,0.0010372973,0.863965779,0.39645100710000003,0.9165509208,0.1106538434,0.0652486619,126.01,0.0678411833,Broke For Free,Mell's Parade,42373
042,Electronic,0.8228402438,0.8682661573999999,0.1402834215,0.6336853568,0.1107992931,0.17974110969999998,113.057,0.0551813192,Broke For Free,My Luck,42374
042,Electronic,0.2672818736,0.7084055442,0.5459508217,0.9161043296,0.1057320932,0.0476425636,128.988,0.350523019,Broke For Free,Day Bird,42375
042,Electronic,0.4034331921,0.7411484083,0.7316624448000001,0.9157583703,0.10382834099999999,0.04574643,140.02,0.6264010697,Broke For Free,My Always Mood,42376
042,Electronic,0.6888736404000001,0.8785914694,0.5628761784,0.8554471626000001,0.10504238490000001,0.06344527009999999,128.999,0.4044588228,Broke For Free,Night Owl,42377
042,Rock,,,,,,,,,univeria zekt,A2 Altcheringa,42442
042,Folk,,,,,,,,,Yves Rakotomalala,A 1 still a rambler,42463
042,Rock,0.031506562099999996,0.5739724906,0.8299669206,0.7364040366,0.15591598210000002,0.0609893681,136.938,0.7071125098000001,Art Boys Collection,A 1 Freedom voice of my soul,42475
042,Folk,0.9394700136,0.3803634715,0.17529204980000002,0.2546484362,0.1607618554,0.030986556499999998,139.988,0.17043619969999999,Gino Pertot,anita the saggitarius,42648
042,Folk,0.9823233963,0.129783424,0.13777072939999999,0.9456218093000001,0.0879293146,0.0392935846,189.628,0.0399086371,Gino Pertot,Nick Drake,42659
042,Pop,,,,,,,,,Delicate Steve,Butterfly,42751
042,Rock,0.9039791925,0.5124930216,0.6085947705,0.9489580806,0.1112127542,0.0335495486,120.051,0.6817297673,voyageurs,BLACK FOREST,42761
042,Rock,0.596509081,0.42108496450000005,0.6834629172,0.947582189,0.1144094331,0.0452623167,179.996,0.6872093184,voyageurs,SLEEPING OUTDOORS,42789
042,Rock,,,,,,,,,Waylon Thornton and the Heavy Hands,Men Don't Cry,42844
042,Rock,,,,,,,,,Waylon Thornton and the Heavy Hands,Manson Halloween,42851
042,Pop,,,,,,,,,Phemale,MEDICAL SEX,42911
042,Pop,,,,,,,,,Phemale,BLOWN,42914
042,Pop,,,,,,,,,Phemale,FACE FARM,42915
042,Experimental,,,,,,,,,Cave Bears,Kids,42966
042,Experimental,,,,,,,,,Cave Bears,Lamp Happy Camp,42984
043,International,,,,,,,,,Huun Huur Tu,[conclusion],43016
043,International,,,,,,,,,Huun Huur Tu,Oske Cherde,43018
043,International,,,,,,,,,Huun Huur Tu,[interview],43019
043,International,,,,,,,,,Huun Huur Tu,Sygyt,43020
043,International,,,,,,,,,Huun Huur Tu,[interview],43021
043,International,,,,,,,,,Huun Huur Tu,Kongurri,43022
043,International,,,,,,,,,Huun Huur Tu,[interview],43023
043,International,,,,,,,,,Huun Huur Tu,Kargyraa,43024
043,International,,,,,,,,,Huun Huur Tu,[interview],43025
043,International,,,,,,,,,Huun Huur Tu,Chyraa Khoor,43026
043,International,,,,,,,,,Huun Huur Tu,[interview],43027
043,International,,,,,,,,,Huun Huur Tu,Samagaldai,43028
043,International,,,,,,,,,Huun Huur Tu,[interview],43029
043,International,,,,,,,,,Huun Huur Tu,"Yzhelen Gis, Dorteleen Gis",43030
043,Experimental,,,,,,,,,Chuck Bettis,nature prevails,43063
043,International,,,,,,,,,Kiran Ahluwalia,Koka,43172
043,International,,,,,,,,,Kiran Ahluwalia,Meri Gori Gori,43173
043,International,,,,,,,,,Eastern Watershed Klezmer Quartet,Varshaver,43516
043,International,,,,,,,,,Eastern Watershed Klezmer Quartet,Heifitz' Frailach,43517
043,International,,,,,,,,,Eastern Watershed Klezmer Quartet,Dance Medley,43518
043,International,,,,,,,,,Eastern Watershed Klezmer Quartet,"Play It Again, Dave",43519
043,International,,,,,,,,,Eastern Watershed Klezmer Quartet,Der Heyser Bulgar,43520
043,International,,,,,,,,,Eastern Watershed Klezmer Quartet,Sammy's Medley,43521
043,International,,,,,,,,,MWE,Halay,43533
043,International,,,,,,,,,MWE,Ayabibi,43534
043,International,,,,,,,,,MWE,Sirtos (from Yiannitsa),43535
043,International,,,,,,,,,MWE,Suleyman Aga,43536
043,International,,,,,,,,,Rozsa has become... Madárka,Rumelaj,43585
043,International,,,,,,,,,Rozsa has become... Madárka,Nacht en gan Eden,43586
043,International,,,,,,,,,Rozsa has become... Madárka,Arrol Alol,43587
043,International,,,,,,,,,Rozsa has become... Madárka,L'chaim,43588
043,International,,,,,,,,,Rozsa has become... Madárka,Bubamara,43589
043,International,,,,,,,,,Rozsa has become... Madárka,Vlasko,43590
043,International,,,,,,,,,Gipsyork,Am Pistol,43592
043,International,,,,,,,,,Gipsyork,Auzi Mama,43593
043,International,,,,,,,,,Gipsyork,"Liberte, Egalite, Fraternite, et Deportez (speech)",43594
043,International,,,,,,,,,Gipsyork,Intr-o Zi La Poarta Mea,43595
043,International,,,,,,,,,Gipsyork,Hora,43596
043,International,,,,,,,,,Rozsa has become... Madárka,Amari szi Amari,43598
043,International,,,,,,,,,Rozsa has become... Madárka,Goldenshteyn,43599
043,International,,,,,,,,,Rozsa has become... Madárka,"Repülj Madar, Repülj",43600
043,Experimental,,,,,,,,,Prince Rama,15 minute exorcise (excerpt),43608
043,Folk,,,,,,,,,Kreamy 'Lectric Santa,Sickly Sweet 1 (unfettered),43621
043,Folk,,,,,,,,,Kreamy 'Lectric Santa,Steak and Acid/Claudette colbert,43623
043,Experimental,,,,,,,,,Eok,Nirvana,43691
043,International,,,,,,,,,MWE,Halay,43695
043,International,,,,,,,,,MWE,Los Bilbilicos,43696
043,International,,,,,,,,,MWE,Süleyman Ağa,43697
043,International,,,,,,,,,MWE,Syrtos,43698
043,International,,,,,,,,,MWE,Varshaver,43699
043,Folk,,,,,,,,,Kreamy 'Lectric Santa,Me so horny 2,43761
043,International,,,,,,,,,Ansambl Mastika,Nova Zemja,43765
043,International,,,,,,,,,Ansambl Mastika,Memede Zlatna Ptica,43766
043,International,,,,,,,,,Ansambl Mastika,Pesna bez Zborovi/More Tri Godini,43767
043,International,,,,,,,,,Ansambl Mastika,Franklin'in Karsilamasi,43768
043,Pop,,,,,,,,,Bird Names,Phantoms & Fortunes,43773
043,Folk,,,,,,,,,Kreamy 'Lectric Santa,Sun explosion.mp3,43796
043,Folk,,,,,,,,,Kreamy 'Lectric Santa,Dark dark darkest space w Ian-Chris,43842
043,Folk,,,,,,,,,Kreamy 'Lectric Santa,Sickly Brazil,43843
043,Hip-Hop,0.07102276769999999,0.70772115,0.5425548728,0.895361886,0.34752557450000005,0.0429498496,92.161,0.5173226903,Katrah-Quey,swimming in random thrift store items,43844
043,Hip-Hop,0.0094805382,0.8378460191,0.72878261,0.8546674156,0.06726637440000001,0.0828313277,126.707,0.323948077,Chicken Jones,raiz latina,43856
043,Hip-Hop,0.2407728256,0.7196912253,0.4256599533,0.9237868783,0.11416444070000001,0.030685475,100.04,0.2337648564,Akathasquid,fuckthatpimptalking,43857
043,Hip-Hop,0.5992483397,0.7315667334,0.5014004481000001,0.6771091999,0.109924817,0.0343747671,44.495,0.9135093379000001,This One,tell me how,43858
043,Hip-Hop,0.3455126385,0.8297552256,0.5521188063,0.9088681846,0.1338902116,0.1425953911,102.162,0.4628918182,Katrah-Quey ft. dj Alekzander,tameka method (pt.1),43859
043,Hip-Hop,0.9789129759999999,0.3824316635,0.4707018905,0.966895222,0.1132225074,0.0623840704,83.944,0.5255736914,This One,20 years,43860
043,Hip-Hop,0.1380065834,0.5434816483,0.7316991212,0.9259975452,0.6408304493,0.0561874105,100.117,0.42776234009999997,Akathasquid,loosemarbles,43861
043,Hip-Hop,0.9644251728000001,0.656303305,0.6251047258,0.9594967751000001,0.1350859378,0.023409461099999997,93.924,0.9174338282,This One,western chow yun-fat,43863
043,Hip-Hop,0.8895499409000001,0.6245612467,0.6596169274,0.9117093292,0.0930921583,0.0315563981,90.986,0.8861414203,This One,up north,43865
043,Hip-Hop,0.0243952008,0.7717416812000001,0.5241899583,0.8691705992000001,0.0942477819,0.19283653309999998,95.194,0.9798046553,Katrah-Quey,contemplate jat,43866
043,Hip-Hop,0.013170462800000001,0.8162464765,0.6220099471,0.9079598185,0.18517254309999998,0.0687444847,90.994,0.47814257909999996,Chicken Jones,one last try,43867
043,Hip-Hop,0.5896216149,0.16944402170000003,0.685519326,0.9505742863,0.4053399589,0.0582570049,69.943,0.1749555263,Akathasquid,ididntknow,43868
043,Hip-Hop,0.09711736060000001,0.6009647886999999,0.6913449449,0.8079721802,0.1215108641,0.03980931,175.794,0.8472184597,Chicken Jones,as jimmy used to say,43869
043,Experimental,,,,,,,,,Myo,crickets,43883
043,Experimental,,,,,,,,,Myo,gunfight at natural history museum,43886
043,Hip-Hop,,,,,,,,,The Duo,04 The Duo ft DJ BrerRabbit - 70s Comic Interlude Pt.2,43899
043,Hip-Hop,,,,,,,,,This One,fresh handmade,43911
043,Folk,,,,,,,,,James Beaudreau,At the Foothills,43962
043,Folk,,,,,,,,,James Beaudreau,American Gothic,43965
044,Electronic,0.2773321431,0.7556852083,0.2272705122,0.7055688105,0.1061662248,0.0348555938,100.008,0.2009984288,8 Bit Weapon,Future Paths,44092
044,Experimental,,,,,,,,,Messages,Indian Landmark,44110
044,Experimental,,,,,,,,,Morgan Craft,Absence of Day and Night 1,44169
044,Hip-Hop,0.45442954950000003,0.6069302616,0.4668473122,0.9204247726000001,0.2437194721,0.1097826139,90.12,0.6108554756,Joey Ripps,With Me (Instrumental),44236
044,Experimental,,,,,,,,,Ambient Fabric,The Path,44342
044,Experimental,,,,,,,,,Clutter,Lanternhouse II,44347
044,Experimental,,,,,,,,,Graham Dunning,British Steam,44354
044,Experimental,,,,,,,,,Gurdonark,Library,44355
044,Folk,0.8149702020999999,0.5656633164,0.3138663107,0.9554770399,0.1695239838,0.0392165234,97.854,0.1459500558,Least Carpet,Old Wedding Song,44777
044,Experimental,,,,,,,,,Charlie Boraley,In My Mind There Is a Monster,44778
044,Experimental,,,,,,,,,Giovanni Cipolla,Monsters,44779
044,Experimental,,,,,,,,,Joanna Sandsmark,When Monsters Want to Dance,44780
044,Experimental,,,,,,,,,Logan Whitehurst and The Jr. Science Club,(She's) Ten Feet Tall,44781
044,Experimental,,,,,,,,,Dorothy's Magic Bag,Monster,44782
044,Experimental,0.0584973545,0.4046101048,0.6003011683,0.0040750976,0.0842422759,0.0412724461,150.048,0.506514888,Michael House,Wonder World,44791
044,Experimental,0.5419498621,0.6961852331,0.5339836125999999,0.8764236168999999,0.1137372584,0.6159112233,162.089,0.9566456975,The Moot,Spaceman,44792
044,Experimental,,,,,,,,,Cryptacize,Cosmic Sing-a-Long (live at WFMU),44793
044,Experimental,0.9351149158,0.45419451899999996,0.2868722699,0.5664022939,0.13127469619999999,0.08003129440000001,92.498,0.6805165192,Charlie Burgess,The Great Big Ice Cream Sundae From Outer Space,44794
044,Experimental,0.8784341462,0.7891379231,0.3637143667,0.8090249506,0.25827406059999997,0.0830687595,79.993,0.45921494520000006,René Vis,Space Machine,44795
044,Experimental,0.19174105989999998,0.7484324823999999,0.2298411211,1.1211e-05,0.0898402327,0.0417530874,89.982,0.9477004018,Flo and Eline,Reizen Naar de Maan (Traveling to the Moon),44796
044,Experimental,0.8010527505,0.6116691726,0.5153931285,0.057518462,0.22080919940000002,0.0340410626,140.282,0.7145253809000001,Archbishop Jason Polland,I Came From the Coldest Star,44797
044,Experimental,0.0451606446,0.3767768964,0.6890361993999999,0.35951049590000006,0.0980895556,0.0414404153,129.176,0.6721094433,"Miller, Schletty, Thomas, and Gómez",Lighten Up Now,44798
044,Experimental,0.0012278392,0.36402342090000006,0.2808925312,0.9544313219,0.0946267886,0.0755092375,166.678,0.6773420104000001,Paza Rahm,Spacespagetti (stoleyourburgermix),44799
044,Experimental,0.8174975417,0.6060931258,0.5116804147,0.7327087075,0.11151819619999999,0.038248539,160.004,0.3462249233,Aleksi Eeben,Avaruusmiehen Pieni Askel (Spaceman's Small Step),44800
044,Experimental,0.14050290740000002,0.6101645722,0.8562410148999999,0.8257950833,0.25791535109999997,0.0444099767,112.675,0.9555299739,Rushjet1,The Voyage,44801
044,Experimental,0.0653431576,0.586272581,0.8201888559999999,0.8395255009,0.0786977387,0.0379266459,120.028,0.2043783139,8-Bit Ninjas,Shiny Spaceship,44802
044,Experimental,,,,,,,,,W!zardK!d,Spaceship Ride Through the Kitchen,44803
044,Experimental,,,,,,,,,Anamanaguchi,Helix Nebula,44804
044,Pop,0.739388987,0.6570416088000001,0.1593550023,0.34296229380000004,0.1122547591,0.0327518657,65.136,0.2129870314,Monk Turner + Fascinoma,Start Again,44805
044,Pop,0.9903787454,0.44277275270000005,0.051170576100000004,9.4e-09,0.1061000458,0.0405276033,79.45,0.39946130950000003,Monk Turner + Fascinoma,Letter to the Los Angeleans [BEFORE],44806
044,Pop,0.966050557,0.6678692354,0.14008242869999998,0.2347427689,0.0742554851,0.0292688425,72.049,0.0931322656,Monk Turner + Fascinoma,Everything Already,44809
044,International,0.7677074079,0.5447397614,0.30921014329999996,0.9510301906,0.1002417973,0.0393016265,88.685,0.0996876914,Black Bear Combo,Rhumbus,44820
044,International,0.9002547843,0.572813647,0.3042587241,0.9613278878,0.1115198438,0.0434758564,99.715,0.0798901143,Black Bear Combo,Otrov,44821
044,International,0.9228928034999999,0.513690758,0.3047967293,0.9579736168999999,0.1511561085,0.040875569199999996,78.236,0.20663255239999997,Black Bear Combo,Watchyerstep,44822
044,International,0.7873067257999999,0.6147415036,0.5311833432999999,0.8767320489,0.09207076900000001,0.0305766727,124.0,0.2605634849,Black Bear Combo,Black Bear Kolo,44823
044,Experimental,,,,,,,,,Sunslide,Field Piano 1,44848
044,Experimental,,,,,,,,,Sunslide,Field Piano 2,44849
044,Experimental,,,,,,,,,Sunslide,Field Piano 3,44850
044,Experimental,,,,,,,,,Sunslide,Field Piano 4,44851
044,Experimental,,,,,,,,,Sunslide,Field Piano 6,44853
044,Experimental,,,,,,,,,Sunslide,Field Piano 7,44854
044,Rock,,,,,,,,,Apache Dropout,I'm So Glad,44917
044,Rock,,,,,,,,,Apache Dropout,Teenager,44918
044,International,,,,,,,,,arsonist,Hot salsa trip,44946
044,International,,,,,,,,,SONGO 21,La Mujer de Antonio,44947
044,International,,,,,,,,,SONGO 21,Donde Estabas-tu ?,44948
044,International,,,,,,,,,SONGO 21,Fallaste al sacar tu cuenta,44949
044,International,,,,,,,,,SONGO 21,Amor Y Felicidad,44950
044,International,,,,,,,,,SONGO 21,De Cuba,44951
044,International,,,,,,,,,SONGO 21,Opening para Songo 21,44952
